City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
365,Coihaique,CL,-45.58,-72.07,71.6,33,0,6.93,clear sky
366,Dzerzhinsk,RU,56.24,43.46,32.0,90,75,13.42,light snow
367,Port Hueneme,US,34.15,-119.2,64.0,26,1,3.36,clear sky
368,Wellington,NZ,-41.29,174.78,50.0,93,100,26.4,moderate rain
369,Aleksandrov Gay,RU,50.15,48.57,36.97,75,0,5.84,clear sky
370,Sibolga,ID,1.74,98.78,77.2,81,100,2.95,overcast clouds
371,Baruun-Urt,MN,46.68,113.28,29.05,86,0,12.21,clear sky
372,Les Cayes,HT,18.2,-73.75,81.91,79,83,8.72,broken clouds
373,Omsukchan,RU,62.53,155.8,-9.51,86,100,4.72,overcast clouds
374,Padang,ID,-0.95,100.35,77.07,78,93,4.74,moderate rain
375,Provideniya,RU,64.38,-173.3,33.8,100,90,17.9,sleet
376,Chaiya,TH,9.39,99.2,80.01,46,100,8.14,overcast clouds
377,Sistranda,NO,63.73,8.83,44.6,87,75,10.29,broken clouds
378,Pevek,RU,69.7,170.31,17.8,93,96,7.27,overcast clouds
379,Hobyo,SO,5.35,48.53,80.71,78,11,18.01,few clouds
380,Burnie,AU,-41.07,145.92,55.99,86,99,5.01,overcast clouds
381,Yaan,NG,7.38,8.57,80.71,36,22,1.9,few clouds
382,Namibe,AO,-15.2,12.15,72.19,74,3,3.65,clear sky
383,Vetluga,RU,57.86,45.78,30.29,96,99,8.3,overcast clouds
384,Aswan,EG,24.09,32.91,70.14,36,0,11.54,clear sky
385,Bedele,ET,8.46,36.35,54.75,97,1,1.81,clear sky
386,Tigil,RU,57.8,158.67,17.71,92,1,1.7,clear sky
387,Vila,PT,42.03,-8.16,51.01,92,30,1.28,scattered clouds
388,Udachnyy,RU,66.42,112.4,14.0,92,90,8.95,light snow
389,De-Kastri,RU,51.47,140.78,17.01,86,100,16.17,overcast clouds
390,Lesnoy,RU,57.62,63.08,28.78,96,69,9.26,broken clouds
391,Karratha,AU,-20.74,116.85,65.71,68,0,10.0,clear sky
392,Domoni,KM,-12.26,44.53,77.07,82,11,7.99,few clouds
393,Prainha,BR,-1.8,-53.48,93.43,40,97,7.67,overcast clouds
394,Nishihara,JP,26.18,127.76,69.8,55,75,6.93,broken clouds
395,Zhanaozen,KZ,43.3,52.8,45.82,87,16,4.61,few clouds
396,Winston,US,28.03,-82.01,80.6,83,75,16.11,broken clouds
397,Rio Grande,BR,-32.03,-52.1,66.2,93,90,13.87,light rain
398,Dicabisagan,PH,17.08,122.42,77.13,83,52,7.96,light rain
399,Usta Muhammad,PK,28.18,68.04,67.41,25,0,4.38,clear sky
400,Fortuna,US,40.6,-124.16,51.01,43,1,9.17,clear sky
401,Havre-Saint-Pierre,CA,50.23,-63.6,33.8,91,90,5.82,overcast clouds
402,Agirish,RU,61.92,63.02,26.35,96,100,7.81,overcast clouds
403,Abu Dhabi,AE,24.47,54.37,82.4,74,0,5.82,clear sky
404,Thinadhoo,MV,0.53,72.93,83.71,72,63,9.89,light rain
405,Havoysund,NO,71.0,24.66,33.8,79,75,6.93,light rain
406,Nakamura,JP,32.98,132.93,45.68,71,14,5.41,few clouds
407,Gao,ML,16.64,1.64,78.24,18,0,11.36,clear sky
408,Shibetsu,JP,43.66,145.13,33.26,91,100,5.82,overcast clouds
409,Santa Rosa,PH,14.31,121.11,78.01,94,90,3.36,overcast clouds
410,Rio Verde De Mato Grosso,BR,-18.92,-54.84,93.63,36,100,8.63,overcast clouds
411,Mogadishu,SO,2.04,45.34,80.08,82,0,12.88,clear sky
412,Alice Springs,AU,-23.7,133.88,82.4,14,0,5.82,clear sky
413,Tadine,NC,-21.55,167.88,72.57,64,52,13.73,broken clouds
414,Margate,GB,51.38,1.39,57.99,91,100,1.99,light rain
415,Buraydah,SA,26.33,43.98,68.0,82,75,19.46,dust
416,Portland,US,45.52,-122.68,39.99,80,90,5.82,overcast clouds
417,Zhangye,CN,38.93,100.45,38.37,52,0,3.49,clear sky
418,Shimoda,JP,34.67,138.95,54.1,65,45,11.72,scattered clouds
419,Oranjestad,AW,12.52,-70.03,84.2,79,20,4.7,few clouds
420,Warrnambool,AU,-38.38,142.48,64.99,63,0,5.99,clear sky
421,Beruwala,LK,6.48,79.98,78.21,85,3,7.4,clear sky
422,Ayan,RU,56.45,138.17,5.99,88,0,13.62,clear sky
423,Quatre Cocos,MU,-20.21,57.76,73.4,73,40,10.29,scattered clouds
424,Nuuk,GL,64.18,-51.72,21.2,57,75,14.99,broken clouds
425,Maumere,ID,-8.62,122.21,81.05,77,100,3.31,light rain
426,Ust-Uda,RU,54.17,103.03,27.59,96,99,3.38,overcast clouds
427,Newcastle,AU,-32.93,151.78,57.99,93,0,3.69,clear sky
428,Black River,JM,18.03,-77.85,87.8,62,40,9.17,scattered clouds
429,Labytnangi,RU,66.66,66.42,9.57,94,92,2.71,overcast clouds
430,Tura,IN,25.52,90.22,65.52,63,0,3.67,clear sky
431,Eyl,SO,7.98,49.82,78.67,76,4,17.54,clear sky
432,Sol-Iletsk,RU,51.16,54.99,31.03,95,0,7.67,clear sky
433,Omboue,GA,-1.57,9.26,75.54,89,100,4.5,overcast clouds
434,Sao Jose Da Coroa Grande,BR,-8.9,-35.15,78.26,81,16,11.88,few clouds
435,Bac Lieu,VN,9.29,105.72,75.92,85,100,8.39,heavy intensity rain
436,Lazaro Cardenas,MX,17.96,-102.2,83.14,70,6,7.7,clear sky
437,Caravelas,BR,-17.71,-39.25,78.39,73,56,8.16,broken clouds
438,Asfi,MA,32.3,-9.24,66.29,80,0,19.28,clear sky
439,Brownsville,US,25.9,-97.5,87.8,45,1,10.29,clear sky
440,Bridlington,GB,54.08,-0.19,53.6,93,90,2.24,fog
441,Olinda,BR,-8.01,-34.86,84.2,70,40,13.87,scattered clouds
442,Khalkhal,IR,37.62,48.53,44.64,71,52,2.04,broken clouds
443,Huilong,CN,31.81,121.66,62.01,78,0,3.6,clear sky
444,Salalah,OM,17.02,54.09,78.8,54,0,4.7,clear sky
445,Labuhan,ID,-6.88,112.21,79.0,81,100,5.97,overcast clouds
446,Zyryanka,RU,65.75,150.85,-9.35,90,100,6.31,overcast clouds
447,Haines Junction,CA,60.75,-137.51,30.2,63,100,12.75,overcast clouds
448,Fergus Falls,US,46.28,-96.08,28.99,86,75,11.41,broken clouds
449,Hay River,CA,60.82,-115.8,24.8,73,99,8.05,overcast clouds
450,Najran,SA,17.49,44.13,71.6,30,0,4.7,clear sky
451,Touros,BR,-5.2,-35.46,75.2,94,75,6.93,shower rain
452,Negombo,LK,7.21,79.84,75.2,100,40,10.29,scattered clouds
453,Bafq,IR,31.61,55.41,52.75,51,0,0.58,clear sky
454,Tupiza,BO,-21.45,-65.72,77.67,13,0,16.04,clear sky
455,Forio,IT,40.73,13.86,63.0,82,5,2.24,clear sky
456,Hun,LY,29.13,15.95,59.63,66,0,6.58,clear sky
457,San Cristobal,VE,7.77,-72.22,87.8,58,40,13.87,scattered clouds
458,Coquimbo,CL,-29.95,-71.34,59.0,77,75,13.87,broken clouds
459,Plainview,US,40.78,-73.47,73.4,35,1,6.93,clear sky
460,Careiro Da Varzea,BR,-3.2,-59.81,87.8,70,40,2.24,scattered clouds
461,Mabaruma,GY,8.2,-59.78,81.81,85,18,4.92,few clouds
462,Nouakchott,MR,18.09,-15.98,86.0,37,0,10.29,clear sky
463,Hasaki,JP,35.73,140.83,44.6,81,75,4.7,broken clouds
464,Kudat,MY,6.88,116.85,75.2,100,40,2.24,light rain
465,Selma,US,36.57,-119.61,53.01,62,1,4.7,clear sky
466,Dharchula,IN,29.85,80.53,52.59,44,0,4.09,clear sky
467,Hudson Bay,CA,52.85,-102.38,14.9,93,100,8.41,overcast clouds
468,Chauk,MM,20.88,94.82,73.4,75,0,5.28,clear sky
469,Mount Gambier,AU,-37.83,140.77,68.0,42,0,10.29,clear sky
470,Edson,CA,53.58,-116.44,19.4,79,90,5.82,overcast clouds
471,Severo-Yeniseyskiy,RU,60.37,93.04,29.5,97,100,15.68,overcast clouds
472,Takoradi,GH,4.88,-1.76,79.18,85,68,8.97,moderate rain
473,Itupiranga,BR,-5.13,-49.33,89.6,59,75,5.82,broken clouds
474,Ulaanbaatar,MN,47.91,106.88,10.4,78,0,2.24,clear sky
475,Zalesovo,RU,53.99,84.74,34.74,94,100,20.85,overcast clouds
476,Iquique,CL,-20.22,-70.14,69.8,56,20,12.75,few clouds
477,Umm Kaddadah,SD,13.6,26.69,78.26,23,0,15.79,clear sky
478,Walvis Bay,NA,-22.96,14.51,59.0,67,0,8.05,clear sky
479,Aktau,KZ,43.65,51.2,48.2,81,90,8.95,overcast clouds
480,Veshkayma,RU,54.05,47.13,29.48,96,2,12.39,clear sky
481,Kozlovka,RU,55.84,48.25,32.2,86,40,13.42,scattered clouds
482,Vagay,RU,57.94,69.02,27.77,98,81,6.64,broken clouds
483,Darovskoy,RU,58.77,47.96,30.16,96,100,10.29,snow
484,Bemidji,US,47.47,-94.88,28.99,86,90,13.87,overcast clouds
485,Agadez,NE,19.75,10.25,68.29,27,0,8.81,clear sky
486,Whitecourt,CA,54.15,-115.69,17.6,85,75,4.7,broken clouds
487,Matay,EG,28.42,30.78,66.99,65,8,6.62,clear sky
488,Ixtapa,MX,20.7,-105.2,84.99,58,5,10.29,clear sky
489,Esna,EG,25.29,32.55,69.8,60,0,7.76,clear sky
490,Petropavlovka,RU,50.61,105.32,27.32,93,0,2.75,clear sky
491,Usinsk,RU,65.99,57.53,20.52,97,100,5.32,overcast clouds
492,Fort Nelson,CA,58.81,-122.7,19.4,85,75,2.24,broken clouds
493,Begunitsy,RU,59.59,29.32,41.0,75,0,17.9,clear sky
494,Stolin,BY,51.89,26.85,38.19,85,21,5.39,few clouds
495,Ekuvukeni,ZA,-28.47,30.16,61.11,87,100,9.17,light rain
496,Nueva Loja,EC,0.08,-76.88,89.6,59,0,2.24,clear sky
497,Sinnamary,GF,5.38,-52.95,82.69,72,7,9.73,clear sky
498,Ballina,AU,-28.87,153.57,60.8,93,90,3.36,overcast clouds
499,Paamiut,GL,61.99,-49.67,22.21,88,98,29.1,overcast clouds
500,Nantucket,US,41.28,-70.1,64.4,77,1,9.17,clear sky
501,Kaitangata,NZ,-46.28,169.85,51.01,71,6,4.0,clear sky
502,Ahuas,HN,15.48,-84.36,88.12,57,58,5.61,broken clouds
503,Hassleholm,SE,56.16,13.77,48.99,81,31,6.93,scattered clouds
504,Rio Branco,BR,-9.97,-67.81,89.6,59,40,10.29,scattered clouds
505,Daura,NG,11.55,11.41,78.06,19,71,8.84,broken clouds
506,Norman Wells,CA,65.28,-126.83,23.0,85,90,16.11,light snow
507,Shahrud,IR,36.42,54.98,45.66,57,10,1.28,clear sky
508,Tanout,NE,14.97,8.89,74.7,24,9,10.94,clear sky
509,Parabel,RU,58.7,81.48,33.01,92,86,12.35,overcast clouds
510,Huaihua,CN,27.55,109.96,51.46,73,0,2.53,light rain
511,Tecoanapa,MX,16.52,-98.75,84.94,67,13,9.53,few clouds
512,Shizukuishi,JP,39.68,140.98,33.49,88,31,6.67,scattered clouds
513,Cariati,IT,39.49,16.96,55.4,71,0,5.82,clear sky
514,North Myrtle Beach,US,33.82,-78.68,80.01,69,1,13.87,clear sky
515,Manhattan,US,40.78,-73.97,77.0,35,1,3.36,clear sky
516,Makkaveyevo,RU,51.75,113.95,12.2,92,0,2.24,clear sky
517,Buchanan,LR,5.88,-10.05,78.8,94,40,5.48,scattered clouds
518,Monte Escobedo,MX,22.3,-103.58,72.73,26,0,7.23,clear sky
519,Kisangani,CD,0.52,25.2,72.01,97,100,1.83,moderate rain
520,Chardara,KZ,41.25,67.97,48.85,57,0,1.36,clear sky
521,Santiago Del Estero,AR,-27.8,-64.26,84.0,49,44,8.05,scattered clouds
522,Saint-Joseph,RE,-21.37,55.62,73.4,73,20,12.75,few clouds
523,Bulgan,MN,48.81,103.53,31.53,83,0,3.89,clear sky
524,Kaeo,NZ,-35.1,173.78,57.0,95,19,4.0,few clouds
525,Alekseyevsk,RU,57.84,108.35,31.84,96,100,5.08,overcast clouds
526,Crixas,BR,-14.55,-49.97,90.86,47,97,3.65,overcast clouds
527,Aasiaat,GL,68.71,-52.87,9.73,89,100,6.96,overcast clouds
528,Zemio,CF,5.03,25.14,72.23,87,46,2.62,light rain
529,Buala,SB,-8.14,159.59,81.73,77,8,5.53,clear sky
530,Saint George,US,37.1,-113.58,48.0,53,75,10.25,broken clouds
531,Katherine,AU,-14.47,132.27,82.4,58,65,3.49,broken clouds
532,Tezu,IN,27.92,96.17,66.83,44,0,3.71,clear sky
533,Brewster,US,41.4,-73.62,75.2,27,1,6.93,clear sky
534,Auki,SB,-8.77,160.7,80.31,78,0,1.61,moderate rain
535,Bairiki,KI,1.33,172.98,82.4,74,20,2.24,few clouds
536,Cuorgne,IT,45.39,7.65,53.01,72,12,2.84,few clouds
537,Linhares,BR,-19.39,-40.07,79.54,74,13,9.04,few clouds
538,Sakakah,SA,29.97,40.21,66.2,68,0,8.05,clear sky
539,Ribeira Brava,PT,32.65,-17.07,64.4,68,40,5.82,scattered clouds
540,Sola,VU,-13.88,167.55,81.81,78,99,9.8,overcast clouds
541,Makhinjauri,GE,41.67,41.69,51.8,93,0,11.41,clear sky
542,Midland,US,32.0,-102.08,80.6,32,1,16.11,clear sky
543,Skibbereen,IE,51.55,-9.27,51.8,93,90,3.36,light intensity drizzle
544,San Pedro De Macoris,DO,18.46,-69.3,80.6,88,75,11.63,broken clouds
545,Kalmunai,LK,7.42,81.82,78.19,84,20,8.55,light rain
546,Zaraza,VE,9.35,-65.32,83.48,87,81,2.59,moderate rain
547,Sept-Iles,CA,50.2,-66.38,35.6,93,75,4.7,broken clouds
548,Kununurra,AU,-15.77,128.73,80.6,94,60,9.17,broken clouds
549,Huizhou,CN,23.08,114.4,73.0,43,100,6.89,overcast clouds
550,Roald,NO,62.58,6.13,46.0,87,0,4.7,clear sky
551,Tarko-Sale,RU,64.92,77.78,12.42,96,98,4.68,overcast clouds
552,Lavrentiya,RU,65.58,-171.0,31.89,98,100,36.08,overcast clouds
553,Hope,US,33.67,-93.59,78.01,60,67,1.99,broken clouds
554,Pyryatyn,UA,50.24,32.51,47.52,70,100,6.46,overcast clouds
555,Fairbanks,US,64.84,-147.72,24.8,79,90,10.29,light snow
556,Teguise,ES,29.06,-13.56,69.8,77,40,11.41,scattered clouds
557,Leningradskiy,RU,69.38,178.42,18.1,93,100,4.9,overcast clouds
558,Loviisa,FI,60.46,26.23,37.0,93,0,4.7,clear sky
559,Kalmar,SE,56.66,16.36,46.0,87,87,2.24,overcast clouds
560,Kroya,ID,-7.63,109.25,64.0,85,88,4.05,overcast clouds
561,Sabang,ID,5.89,95.32,80.82,77,85,4.27,moderate rain
562,Luau,AO,-10.71,22.22,66.69,75,100,5.26,overcast clouds
563,Clinton,US,42.59,-82.92,78.8,56,20,9.17,few clouds
564,Znamenka,RU,52.42,41.43,33.8,88,84,9.91,broken clouds
565,Aksay,RU,47.26,39.87,46.4,87,75,4.47,broken clouds
566,Maningrida,AU,-12.07,134.27,77.92,86,57,4.56,broken clouds
567,Ipixuna,BR,-1.76,-48.8,84.2,79,75,14.99,broken clouds
568,Kampong Cham,KH,11.99,105.46,71.44,84,100,9.26,overcast clouds
569,Taoudenni,ML,22.68,-3.98,82.47,15,0,8.43,clear sky
570,Puquio,PE,-14.7,-74.13,65.12,31,74,12.53,broken clouds
571,Reconquista,AR,-29.15,-59.65,80.33,61,49,7.65,light rain
572,Marsa Matruh,EG,31.35,27.25,66.2,63,40,5.82,scattered clouds
573,Harper,LR,4.38,-7.72,78.82,84,95,6.04,light rain
574,Boyolangu,ID,-8.12,111.89,75.99,87,100,3.09,overcast clouds
575,Luzilandia,BR,-3.46,-42.37,88.93,49,100,9.28,overcast clouds
576,Farmington,US,36.73,-108.22,33.8,74,75,5.82,broken clouds
577,Boyuibe,BO,-20.42,-63.28,93.2,32,75,4.76,smoke
578,Rutana,BI,-3.87,30.1,60.3,95,65,3.8,broken clouds
579,Villa Maria,AR,-32.41,-63.24,67.48,69,52,9.28,broken clouds
580,Vilaka,LV,57.18,27.67,42.26,90,95,6.91,overcast clouds
581,Muisne,EC,0.6,-80.03,80.6,78,75,6.93,broken clouds
582,Antofagasta,CL,-23.65,-70.4,64.4,63,20,14.99,few clouds
583,Kasongo-Lunda,CD,-6.47,16.82,72.09,93,100,1.72,overcast clouds
584,Shaowu,CN,27.34,117.48,50.07,70,0,1.34,light rain
585,Koundara,GN,12.48,-13.3,82.92,31,0,2.82,clear sky
586,Holme,DK,56.11,10.17,48.2,87,34,6.93,scattered clouds
587,Kendari,ID,-3.94,122.5,74.07,89,100,2.73,overcast clouds
588,Grimshaw,CA,56.18,-117.6,28.4,58,75,11.41,broken clouds
589,Arlit,NE,18.74,7.39,75.97,20,0,17.63,clear sky
590,Aksu,CN,41.12,80.26,38.25,60,63,1.36,broken clouds
591,Marquette,US,46.53,-87.63,72.0,68,93,1.99,overcast clouds
592,Garoua,CM,9.3,13.4,82.18,31,1,2.46,clear sky
593,Namatanai,PG,-3.67,152.43,80.69,77,100,2.84,overcast clouds
594,Wasilla,US,61.58,-149.44,30.0,92,1,0.69,clear sky
595,Amalapuram,IN,16.58,82.02,68.58,73,0,3.74,clear sky
596,Boulder City,US,35.98,-114.83,53.01,27,1,11.41,clear sky
597,Narsipatnam,IN,17.67,82.62,71.6,88,0,2.24,mist
598,Krasnaya Gora,RU,53.0,31.6,42.8,87,90,6.71,overcast clouds
599,Rafsanjan,IR,30.41,55.99,49.62,50,0,3.94,clear sky
600,Iquitos,PE,-3.75,-73.25,86.0,70,75,5.82,moderate rain
601,Joppatowne,US,39.46,-76.36,73.4,77,1,5.82,clear sky
602,Kupang,ID,-10.17,123.58,79.97,77,100,6.67,overcast clouds
603,Bermeo,ES,43.42,-2.72,61.0,82,20,3.36,few clouds
604,Champerico,GT,14.3,-91.92,86.0,79,40,9.17,scattered clouds
605,Lokosovo,RU,61.13,74.82,27.07,99,99,5.08,light snow
606,Saraland,US,30.82,-88.07,82.99,71,87,1.01,overcast clouds
607,Flin Flon,CA,54.77,-101.86,12.2,78,20,8.05,few clouds
608,Saldanha,ZA,-33.01,17.94,55.4,71,0,12.75,clear sky
609,Ribeirao Branco,BR,-24.22,-48.77,71.62,70,20,8.97,light rain
610,Aden,YE,12.78,45.04,79.59,79,6,12.01,clear sky
611,Ewa Beach,US,21.32,-158.01,82.4,65,40,5.82,scattered clouds
612,Hervey Bay,AU,-25.3,152.85,64.0,82,7,9.17,clear sky
613,Peleduy,RU,59.63,112.74,31.06,96,100,6.96,overcast clouds
614,Korla,CN,41.76,86.15,43.3,51,48,10.29,scattered clouds
615,Eureka,US,40.8,-124.16,54.0,60,80,1.99,broken clouds
616,Baturaja,ID,-4.13,104.17,73.72,92,83,0.87,broken clouds
617,Isangel,VU,-19.55,169.27,75.67,79,100,15.61,overcast clouds
618,Marsh Harbour,BS,26.54,-77.06,80.64,79,100,22.53,overcast clouds
619,Kaura Namoda,NG,12.59,6.58,77.74,19,97,8.32,overcast clouds
620,Yerbogachen,RU,61.28,108.01,32.43,95,100,8.05,overcast clouds
621,Panjakent,TJ,39.5,67.61,42.8,87,0,3.0,clear sky
622,Kuybyshevo,RU,47.81,38.91,46.26,66,35,3.71,scattered clouds
623,Batagay-Alyta,RU,67.8,130.41,-17.46,85,0,2.84,clear sky
624,Shar,KZ,49.59,81.05,38.75,72,100,18.28,light rain
625,Rabo De Peixe,PT,37.8,-25.58,64.4,82,40,11.41,scattered clouds
626,Verkhoyansk,RU,67.54,133.38,-26.41,80,0,2.55,clear sky
627,Ponta Delgada,PT,37.73,-25.67,64.4,82,40,11.41,scattered clouds
628,Makarska,HR,43.3,17.02,55.4,76,0,1.12,clear sky
629,Bajil,YE,15.06,43.29,81.64,59,0,4.63,clear sky
630,Meadow Lake,US,34.8,-106.54,54.0,42,75,20.8,broken clouds
631,Yulara,AU,-25.24,130.99,77.0,33,88,8.81,overcast clouds
632,Constitucion,CL,-35.33,-72.42,65.91,54,10,17.07,clear sky
633,Soure,BR,-0.72,-48.52,83.61,72,91,12.3,overcast clouds
634,La Ronge,CA,55.1,-105.28,10.4,72,0,5.82,clear sky
635,Ukiah,US,39.15,-123.21,53.01,34,1,2.35,clear sky
636,Tashtyp,RU,52.79,89.9,30.87,95,68,2.64,broken clouds
637,Plettenberg Bay,ZA,-34.05,23.37,55.13,76,7,4.74,clear sky
638,Ocampo,MX,21.65,-101.5,75.38,21,0,4.63,clear sky
639,Amberley,US,39.2,-84.43,79.0,44,1,5.17,clear sky
640,Panaba,MX,21.28,-88.27,81.39,78,16,15.39,light rain
641,Biak,ID,-0.91,122.88,76.68,72,100,2.08,overcast clouds
642,Ust-Maya,RU,60.42,134.53,-18.02,88,3,1.68,clear sky
643,Arman,RU,59.7,150.17,4.89,85,75,10.33,broken clouds
644,Kyren,RU,51.68,102.14,32.31,82,2,0.96,clear sky
645,Casper,US,42.87,-106.31,19.4,73,90,9.17,overcast clouds
646,Jiazi,CN,22.88,116.07,67.48,48,100,20.22,overcast clouds
647,Rio Bananal,BR,-19.27,-40.33,81.77,71,41,7.25,scattered clouds
648,Hetauda,NP,27.43,85.03,51.8,93,20,3.36,few clouds
649,Komsomolskiy,UZ,40.43,71.72,42.8,75,0,4.7,clear sky
650,Cabedelo,BR,-6.98,-34.83,82.4,74,75,13.87,broken clouds
651,College,US,64.86,-147.8,24.8,79,90,10.29,light snow
652,Gat,IL,31.61,34.76,70.0,73,0,5.14,clear sky
653,Skelleftea,SE,64.75,20.95,32.0,92,5,6.93,clear sky
654,Santa Rosa De Viterbo,BR,-21.47,-47.36,96.8,28,40,9.17,scattered clouds
655,Dubbo,AU,-32.25,148.62,53.6,81,0,12.75,clear sky
656,Dalaba,GN,10.7,-12.25,63.73,65,1,1.7,clear sky
657,Naze,JP,28.37,129.48,68.0,64,90,13.87,overcast clouds
658,Kuytun,RU,54.34,101.5,34.32,92,100,8.28,overcast clouds
659,Charagua,BO,-19.8,-63.22,93.2,32,75,10.78,smoke
660,Pemangkat,ID,1.17,108.97,77.63,86,97,6.87,overcast clouds
661,Porto Novo,BJ,6.5,2.6,84.2,74,20,6.93,few clouds
662,Manadhoo,MV,5.77,73.38,83.55,75,47,9.57,scattered clouds
663,Ambagarh Chauki,IN,20.78,80.72,59.09,55,0,2.98,clear sky
664,Pervomayskiy,RU,53.25,40.29,32.0,71,17,11.39,few clouds
665,Akdepe,TM,42.06,59.38,44.6,93,0,4.7,clear sky
666,Stuttgart,DE,48.78,9.18,46.0,93,0,3.36,clear sky
667,Linxia,CN,35.6,103.21,39.07,64,0,1.9,clear sky
668,Severnoye,RU,56.35,78.36,31.68,96,41,12.8,scattered clouds
669,Pisco,PE,-13.7,-76.22,66.99,77,20,11.41,few clouds
670,Smithers,CA,54.78,-127.17,28.4,100,90,2.24,light snow
671,Nelson Bay,AU,-32.72,152.15,51.01,93,0,3.58,clear sky
672,Changji,CN,44.02,87.32,41.0,48,0,1.59,clear sky
673,Hurghada,EG,27.26,33.81,71.6,43,0,5.82,clear sky
674,Comodoro Rivadavia,AR,-45.87,-67.5,69.8,43,0,11.41,clear sky
675,Tromso,NO,69.65,18.96,35.6,74,75,24.16,broken clouds
676,Polyarnyy,RU,69.2,33.45,30.2,80,40,11.18,scattered clouds
677,Hastings,GB,50.86,0.57,57.2,100,66,4.7,broken clouds
678,Horasan,TR,40.05,42.17,42.66,65,14,0.65,few clouds
679,Balad,IQ,34.02,44.15,69.44,53,92,5.17,overcast clouds
680,Cairns,AU,-16.92,145.77,75.2,78,75,10.29,broken clouds
681,Salinopolis,BR,-0.61,-47.36,83.5,72,40,11.68,light rain
682,Chumikan,RU,54.72,135.31,2.16,91,0,19.71,clear sky
683,Norrtalje,SE,59.76,18.7,45.0,90,61,4.0,broken clouds
684,Huanren,CN,41.26,125.37,25.74,81,0,0.74,clear sky
685,Dinga,PK,32.64,73.72,62.6,77,88,3.15,smoke
686,Navirai,BR,-23.07,-54.19,91.15,40,81,8.16,moderate rain
